# Constructed from biom file
#OTU ID	ABM006_m_kraken2_report	BE108_m_kraken2_report	BE109_m_kraken2_report	BE110_m_kraken2_report	BE111_m_kraken2_report	BE112_m_kraken2_report	BE114_m_kraken2_report	BE115_m_kraken2_report	BE116_m_kraken2_report	BE117_m_kraken2_report	BE118_m_kraken2_report	BE119_m_kraken2_report	BE121_m_kraken2_report	BE124_m_kraken2_report	BE208_m_kraken2_report	BE209_m_kraken2_report	BE210_m_kraken2_report	BE211_m_kraken2_report	BE212_m_kraken2_report	BE213_m_kraken2_report	BE214_m_kraken2_report	BE215_m_kraken2_report	BE216_m_kraken2_report	BE217_m_kraken2_report	BE218_m_kraken2_report	BE219_m_kraken2_report	BE221_m_kraken2_report	BE319_m_kraken2_report	BIT001_m_kraken2_report	BL105_m_kraken2_report	BL106_m_kraken2_report	BL107_m_kraken2_report	BL108_m_kraken2_report	BL110_m_kraken2_report	BL111_m_kraken2_report	BL112_m_kraken2_report	BL113_m_kraken2_report	BL114_m_kraken2_report	BL116_m_kraken2_report	BS001_m_kraken2_report	BS005_m_kraken2_report	DJA002_m_kraken2_report	EBO001_m_kraken2_report	EBO003_m_kraken2_report	ERR2503700_m_kraken2_report	ERR2868193_m_kraken2_report	EXB015.A2001_m_kraken2_report	EXB015.A2101_m_kraken2_report	EXB015.A2501_m_kraken2_report	EXB015.A2601_m_kraken2_report	EXB020.A0101_m_kraken2_report	EXB021.A0101_m_kraken2_report	EXB022.A0101_m_kraken2_report	EXB023.A0101_m_kraken2_report	FDM001_m_kraken2_report	G0001_m_kraken2_report	G0004_m_kraken2_report	G0005_m_kraken2_report	G0006_m_kraken2_report	G0007_m_kraken2_report	G0008_m_kraken2_report	G0009_m_kraken2_report	G0010_m_kraken2_report	G0011_m_kraken2_report	G0012_m_kraken2_report	G0013_m_kraken2_report	G0014_m_kraken2_report	G0015_m_kraken2_report	G0016_m_kraken2_report	G0017_m_kraken2_report	G0018_m_kraken2_report	G0019_m_kraken2_report	G0020_m_kraken2_report	G0021_m_kraken2_report	G0026_m_kraken2_report	G0028_m_kraken2_report	G0029_m_kraken2_report	G0030_m_kraken2_report	G0031_m_kraken2_report	G0033_m_kraken2_report	G0034_m_kraken2_report	G0035_m_kraken2_report	G0036_m_kraken2_report	Gb1wash_m_kraken2_report	Gb2wash_m_kraken2_report	GDC002_m_kraken2_report	GDC004_m_kraken2_report	GDC005_m_kraken2_report	IBA001_m_kraken2_report	IBA002_m_kraken2_report	LIB007.A0117_m_kraken2_report	LIB012.A0101_m_kraken2_report	LIB013.A0101_m_kraken2_report	LIB014.A0101_m_kraken2_report	LIB015.A0101_m_kraken2_report	LOB001_m_kraken2_report	MTK001_m_kraken2_report	MTM001_m_kraken2_report	MTM002_m_kraken2_report	MTM003_m_kraken2_report	MTM004_m_kraken2_report	MTM005_m_kraken2_report	MTM006_m_kraken2_report	MTM008_m_kraken2_report	MTM009_m_kraken2_report	MTM010_m_kraken2_report	MTM011_m_kraken2_report	MTM012_m_kraken2_report	MTM013_m_kraken2_report	MTS001_m_kraken2_report	MTS002_m_kraken2_report	MTS003_m_kraken2_report	WAL001_m_kraken2_report
2785056	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	13.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	41.0	83.0	57.0	17.0	0.0	24.0	2.0	24.0	24.0	1.0	1.0	3.0	0.0	4.0	0.0	3.0	0.0	100.0	4.0	27.0	0.0	0.0	0.0	1.0	2.0	4.0	0.0	14.0	24.0	2.0	6.0	1.0	3.0	11.0	38.0	0.0	1.0	0.0	0.0	1.0	24.0	6.0	1.0	2.0	14.0	0.0	2.0	5.0	7.0	3.0	0.0	0.0	4.0	1.0	1.0	8.0	9.0	4.0
2603277	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	9.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	49.0	21.0	50.0	12.0	3.0	25.0	2.0	28.0	4.0	0.0	4.0	0.0	0.0	1.0	2.0	13.0	0.0	82.0	9.0	0.0	3.0	0.0	0.0	1.0	3.0	3.0	0.0	2.0	4.0	2.0	5.0	0.0	1.0	6.0	21.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	5.0	0.0	4.0	3.0	4.0	5.0
1301032	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	37.0	73.0	58.0	8.0	2.0	17.0	0.0	9.0	9.0	0.0	1.0	1.0	0.0	2.0	2.0	3.0	0.0	51.0	8.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	0.0	1.0	6.0	0.0	0.0	1.0	2.0	2.0	51.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	1.0	0.0	16.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	10.0	1.0	0.0	3.0	5.0	5.0
1981173	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	4.0	12.0	0.0	16.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	5.0	71.0	39.0	96.0	15.0	0.0	58.0	9.0	14.0	11.0	0.0	2.0	4.0	0.0	6.0	0.0	1.0	3.0	146.0	14.0	1.0	1.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	23.0	0.0	9.0	0.0	2.0	6.0	27.0	0.0	0.0	0.0	0.0	2.0	35.0	0.0	1.0	3.0	26.0	0.0	2.0	8.0	1.0	0.0	1.0	1.0	4.0	13.0	3.0	4.0	12.0	10.0
2020311	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	20.0	3.0	49.0	10.0	0.0	10.0	2.0	3.0	2.0	1.0	1.0	2.0	0.0	1.0	1.0	5.0	2.0	46.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	22.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	12.0	5.0	0.0	0.0	5.0	0.0	6.0	6.0	8.0	1.0	0.0	1.0	6.0	8.0	4.0	1.0	5.0	2.0
2590777	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	17.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	2.0	164.0	88.0	50.0	8.0	0.0	31.0	0.0	32.0	21.0	1.0	5.0	3.0	0.0	1.0	1.0	12.0	7.0	76.0	4.0	1.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	11.0	0.0	9.0	5.0	1.0	6.0	32.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	2.0	8.0	0.0	3.0	14.0	0.0	0.0	1.0	0.0	3.0	7.0	5.0	1.0	11.0	3.0
1435607	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	4.0	3.0	16.0	0.0	3.0	0.0	17.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
1914541	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	91.0	26.0	11.0	2.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	14.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	3.0	10.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	10.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	4.0
2020313	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	35.0	30.0	3.0	1.0	13.0	0.0	11.0	7.0	0.0	6.0	2.0	0.0	1.0	1.0	1.0	2.0	27.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	38.0	2.0	1.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	6.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	3.0	0.0
1703969	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	5.0	2.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0
2364272	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	10.0	0.0	3.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	12.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
384	158.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1356.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	28.0	53.0	59.0	96.0	6.0	298.0	1.0	4.0	1.0	2.0	1.0	2.0	22.0	20.0	67.0	1100.0	761.0	1435.0	432.0	41.0	776.0	162.0	588.0	324.0	11.0	54.0	50.0	0.0	112.0	46.0	126.0	172.0	2342.0	319.0	26.0	42.0	0.0	0.0	4.0	67.0	123.0	0.0	91.0	597.0	43.0	152.0	29.0	72.0	169.0	474.0	0.0	2.0	0.0	9.0	11.0	638.0	50.0	31.0	34.0	378.0	25.0	50.0	179.0	101.0	18.0	38.0	20.0	113.0	91.0	33.0	76.0	160.0	142.0
29449	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0	7.0	10.0	23.0	0.0	70.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	3.0	15.0	274.0	212.0	338.0	104.0	17.0	165.0	29.0	187.0	60.0	1.0	19.0	14.0	0.0	26.0	7.0	27.0	31.0	586.0	64.0	6.0	2.0	1.0	0.0	0.0	21.0	28.0	0.0	35.0	107.0	18.0	32.0	6.0	13.0	26.0	124.0	0.0	0.0	0.0	0.0	4.0	122.0	15.0	4.0	3.0	61.0	8.0	4.0	34.0	16.0	6.0	2.0	2.0	29.0	15.0	7.0	16.0	27.0	25.0
